आप एक बात बताइए जो आपका ड्यू था इतने समय से ड्यू चल रहा था मान लीजिए आपका काफ़ी समय से ड्यू चल रहा है जो ई एम आई बाउंस होती है दो सौ पंचानवे रुपये बाउंसिंग चार्ज लगते हैं वो तो आपके कटेंगे ना सर	आप एक बात बताइए जो आपका ड्यू था इतने समय से ड्यू चल रहा था मान लीजिए आपका काफ़ी समय से ड्यू चल रहा है जो ई एम आई बाउंस होती है दो सौ पंचानवे रुपये बाउंसिंग चार्ज लगते हैं वो तो आपके कटेंगे ना सर
हाँ बोला क्या आपके बोला क्या पेमेंट करने के लिए फिर वही कहा था ना नहीं तो लेकिन कमिटमेंट तो सोलह की की थी ना आपने	हाँ बोला क्या आपके बोला क्या पेमेंट करने के लिए फिर वही कहा था ना नहीं तो लेकिन कमिटमेंट तो सोलह की की थी ना आपने
मैंने बोल दी के व्हाट्सअप पे मैसेज किया हुआ है वो मुझे व्हाट्सअप पर ही नंबर सेंड कर दे हम्म	मैंने बोल दी के व्हाट्सअप पे मैसेज किया हुआ है वो मुझे व्हाट्सअप पर ही नंबर सेंड कर दे हम्म
जी हाँ वहाँ आ करवा लीजिए फिर मेरी बात करवा दीजिएगा उनसे और आप मुझे प्रूफ शेयर कर दीजिए सेटलमेंट के लिए वहाँ पर जा कर मेरी बात करवाइए आप	जी हाँ वहाँ आ करवा लीजिए फिर मेरी बात करवा दीजिएगा उनसे और आप मुझे प्रूफ शेयर कर दीजिए सेटलमेंट के लिए वहाँ पर जा कर मेरी बात करवाइए आप
तीस हजार चौबीस अल्लाह हाँ हलो अलग हम हलो	तीस हजार चौबीस अल्लाह हाँ हलो अलग हम हलो
ये जो लोन ले रखे हो ग्राम शक्ति से पेमेंट क्यों नहीं करवा रहे हो ग्राम शक्ति	ये जो करवा रहे हो
इन्नी रॉन्ग नंबर तो है ही नहीं सर आप ही बात देखिये फिरोज जी मोहम्मद फिरोज जी देखिए आप ही बात कर रहे हो	इन्नी रॉन्ग नंबर तो है ही नहीं सर आप ही बात देखिये फिरोज जी मोहम्मद फिरोज जी देखिए आप ही बात कर रहे हो
ठीक है हाँ और चार हजार नवा उनासी रुपये की आपकी एक किस्त जाती है महीने की सर तो मैं यही पूछना चाहती सर एटलीस्ट वन ईएमआई तो पे करवा दीजिए सर जिससे कि आपकी फाइल अपडेट हो जाए	ठीक है हाँ और चार हजार उनासी रुपए की आपके किस्त जाते हैं महीने की सर तो मैं यही पूछना चाहती सर एटलीस्ट बनी ई एम आई तो पे करवा दीजिए सर जिससे की आपकी फाइल अपडेट हो जाए
आप एक बात बताओगे सर मेरे उसके बाद बोल लेना आप एक बात बोल बताओगे आप मुझे अभी आपने क्या बोला पांच हजार आपका अभी ई एम आई कट गया गाड़ी की किस्त कट गई तो ये लोन मेरा मैं कटाऊंगी सर आप ये भी तो आपकी जिम्मेदारी है ना	आप एक बात बताओगे सर मेरे उसके बाद बोल लेना आप एक बात बोल बताओगे आप मुझे अभी आपने क्या बोला पांच हजार आपका अभी ई एम आई कट गया गाड़ी की किस्त कट गई तो ये लोन मेरा मैं कटाऊंगी सर आप ये भी तो आपकी जिम्मेदारी है ना
मैं बता देता हूँ आपने क्या किया है सर जी एक मिनट पूरी बात आपने जो पेमेंट किया था वो आपने किया था हाँ फरवरी को पेमेंट किया दो हजार रुपये राइट हाँ	मैं बता देता हूँ आपने क्या किया है सब्जी एक मिनट पूरी बात आपने जो पेमेंट किया था वो आपने किया था हाँ फरवरी को पेमेंट किया दो हजार रुपये राइट हाँ हाँ
यहाँ से मेल मैं भी मार सकती हूँ सुनिए अरे सर मैं भी यहाँ से मेल मार सकती हूँ जिस तरीके से बात करें हाँ सुना हाँ सुना	यहाँ से मेल मैं भी मार सकती हूँ सुनिए अरे सर मैं भी यहाँ से मेल मार सकती हूँ जिस तरीके से बात करें हाँ सुना हाँ सुना
अरे आप तो मुझे एक रुपये की रसीद दे रहे हो सीधे डेरे हो समझ रहा है लेकिन उसकी क्या गारंटी है कि वो तो रसीद देने के बाद मैं सारा पेमेंट कर दूँ वो जमा हो गए मेरे मेरे पास क्या सबूत है	अरे आप तो मुझे सीधे डेरे हो समझ रहा है लेकिन उसकी क्या गारंटी है कि वो तो रसीद देने के बाद मैं सारा पेमेंट कर दूँ वो जमा हो गए मेरे मेरे पास क्या सबूत है
इस नंबर पे कॉल नहीं करनी है आपको इस नंबर पे कॉल नहीं करनी है हेलो हलो आप मुझे अपना नंबर दीजिए तब मैं अपने नंबर से आपको फोन करूँ ना	इस नंबर पे कॉल नहीं करनी है आपको इस नंबर पे कॉल नहीं करनी है हेलो हलो आप मुझे अपना नंबर दीजिए तब मैं अपने नंबर से आपको फोन करूँ ना
कोई दिक्कत नहीं है सर एक लाख अठारह हज़ार तीन सौ मिल रहा है नहीं हो सर अपना अमाउंट देखिए आप अपना अमाउंट देखें सर पहले आप अपना अमाउंट देखिए टोटल ड्यूज़ अमाउंट चेक करिए अपना	कोई दिक्कत नहीं है सर एक लाख अठारह तीन सौ मिल गई नहीं हो सर अपना अमाउंट देखिए आप अपना आप अपना अमाउंट देखें सर पहले आप अपना अमाउंट देखिए टोटल ड्यूस अमाउंट देख चेक करिए अपना
थर्टी में कह रहे फोर्टी में भी नहीं होगा आपका तो फिफ्टी में भी नहीं कर सकते ठीक है आपकी मर्जी बता दीजिए करना है तो ठीक है नहीं करना है तो फिर वही है कि विजिट होते रहेंगे	थर्टी में कह रहे फोर्टी में भी नहीं होगा आपका तो फिफ्टी में भी नहीं कर सकते ठीक है आपके आपकी मर्जी बता दीजिए करना है तो ठीक है नहीं करना है तो फिर वही है कि विजिट होते हैं
इसी महीने में पूरा पूरा चुकता करेंगे	
कुछ भी कर रहे हो लोन आई डी बैंक में दे रखे तो लोन आई डी पे पेमेंट करोगे ना अगर कोई दिक्कत नहीं है तो ऑन कॉल करिए लोन ऐडी मैम को मैं बता रही हूँ आपको	कुछ भी कर रहे हो लोन आई डी बैंक में दे रखे तो लोन आई डी पे पेमेंट करोगे ना अगर कोई दिक्कत नहीं है तो ऑन कॉल करिए लोन ऐडी मैम को
हाँ सर पूछना हमारा हक है सर आपका ना लोन क्लोज कर रहे हो ना आप ब्रांच जा रहे हो ना आप अपना ये खाता बंद करवा रहे हो कॉल पे बस एक ही बात कह रहे हो कि मालूम है तो फिर भी पूछ रहे हो	हाँ सर पूछना हमारा हक है सर आपका ना लोन क्लोज कर रहे हो ना आप ब्रांच जा रहे हो ना आप अपना ये खाता बंद करवा रहे हो कॉल पे बस एक ही बात कह रहे हो कि मालूम है तो फिर भी पूछ रहे हो
आपको तो पेमेंट करना है अपना सिविल से ही करना है ना टाइम निकल जाना तो कोई दिक्कत नहीं है दोबारा से पेमेंट कर रिस्टार्ट कर दो पटेल ऐसी हाँ	आपको तो पेमेंट करना है अपना सिविल से ही करना है ना टाइम निकल जाना तो कोई दिक्कत नहीं है दोबारा से पेमेंट कर रिस्टार्ट कर दो पटेल ऐसी हाँ
अरे भाई राजस्थान से ही वो भी है लक्ष्मी नारायण बात करो आपने जो टू व्हीलर का लोन लिया था बाइक के लिए उसका पेमेंट क्यों नहीं जमा कर रहे हो आपने जो चौवन हजार नौ सौ बयासी का लोन लिया था	अरे भाई राजस्थान से ही वो भी है लक्ष्मी नारायण बात करो आपने जो टू व्हीलर का लोन लिया था बाइक के लिए उसका पेमेंट क्यों नहीं जमा कर रहे हो आपने जो चौवन हजार नौ सौ बयासी का लोन लिया था
जमा हुआ है बट सर आपका अभी टोटल पेंडिंग जो अमाउंट बचा है वह दो लाख उन्नीस हजार नौ सौ सोलह रुपए	जमा हुआ है बट सर आपका अभी टोटल पेंडिंग जो अमाउंट बचा है वह दो लाख उन्नीस हजार नौ सौ सोलह रुपए
तो दो हज़ार करा दो ना सर दो हज़ार करा दो मैं लिंक भेज रही हूँ दो हज़ार कर दो एक हज़ार ही करा दो लेकिन करा दो सर अभी करा दो	तो दो हज़ार करा दो ना सर दो हज़ार करा दो मैं लिंक भेज रही हूँ दो हज़ार कर दो एक हज़ार ही करा दो लेकिन करा दो सर अभी करा दो
हाँ हाँ दीदी मैं अपना नंबर दे दूँगी तुम्हें और देखो जितना हमसे बनेगा हम उतना देते रहेंगे ना दीदी	हाँ हाँ दीदी मैं अपना नंबर दे दूँगी समय और दीदी डॉक्टर जितने जितने वहाँ बनते रहोगे ना दीदी हम इतने देखते रहेंगे
ओके सर मैं बताना चाहूंगी आपका लोन बारह हजार रुपये की अमाउंट है सर आठ ई एम आई में आपका टोटल पेंडिंग अमाउंट है आपका एक बी ई एम आई पे नहीं हुई है टोटल ओवरड्यू अमाउंट सर चौदह हज़ार चार सौ तिरासी रुपये हो चुके हैं	ओके सर मैं बताना चाहूंगी आपका लोन बारह हजार रुपये की अमाउंट है सर आठ ई एम आई में आपका टोटल पेंडिंग अमाउंट है आपका एक बी ई एम आई पे नहीं हुई है टोटल ऑपरटी अमाउंट सर चौदह हज़ार चार सौ तिरासी रुपये हो चुके हैं
पचास हजार पचास हजार रुपये किसी को दे दोगी एक महीने में अरे पहले मेरी बात सुन पहले मेरी बात सुन मेरी बात सुन ही नहीं रही है पचास हजार रुपये एक महीने में किसी को दे देगी तू कमा के	पचास हजार पचास हजार रुपये किसी को दे दोगी एक महीने में अरे पहले मेरी बात सुन पहले मेरी बात सुन मेरी बात सुन ही नहीं रही है पचास हजार रुपये एक महीने में किसी को दे देगी तू कमा के
जी नमस्कार बात कर रहा हूँ मैंने मनी गुप्ता	जी नमस्कार बात कर रहा हूँ मैंने मनी गुप्ता
दस हजार में किसने बोला दस हजार में हो जाएगा किसने दस हजार में बोला की दस हजार में सेटलमेंट हो जाएगा	दस हजार में किसने बोला दस हजार में हो जाएगा किसने दस हजार में बोला की दस हजार में सेटलमेंट हो जाएगा
वो पैसे की हमारी पेनाल्टी कौन देगा अब कंपनी अपनी तो पेनाल्टी मांग रही है हमारा जो पैसा गया है उसकी पेनाल्टी कौन देगा	वो पैसे की हमारी पेनाल्टी कौन देगा अब कंपनी अपनी तो पेनाल्टी मांग रही है हमारा जो पैसा गया है उसकी पेनाल्टी कौन देगा
बिना सबूत के मैं मैं करूँगा ही ना मैं तो कह रहा हूँ मैं करते ही नहीं मैं तो केस दे सकूँगा आज भी दे आपके बराज बढ़ा साल में चला जाऊँ	बिना सबूत के मैं मैं करूँगा ही ना मैं तो कह रहा हूँ मैं करते ही नहीं मैं तो केस दे सकूँगा आज भी दे आपके बराज बढ़ा साल में चला जाऊँ
फिर ये आपका जब सेटलमेंट होगा तो चार हजार आठ सौ शो होगा एप्लीकेशन में क्रेडिट बी के ठीक है आप वहाँ से पेमेंट भी कर सकते हैं	फिर ये आपका जब सेटलमेंट होगा तो चार हज़ार आठ सौ शो होगा एप्लीकेशन में क्रेडिट बी के ठीक है आप वहाँ से पेमेंट भी कर सकते हैं
ये आप ऑनलाइन भी कर सकते हो ईश्वर जी और जो आपका लोन अकाउंट नंबर है उस पर करनी है जो आपने बाइक लोन पे ली थी ना ग्राम शक्ति से जिसका आपका फाइनेंस हुआ था इकतालीस हजार तीन सौ तेरह रुपये का	ये आप ऑनलाइन भी कर सकते हो ईश्वर जी और जो आपका लोन अकाउंट नंबर है उस पर करनी है जो आपने बाइक लोन पे ली थी ना ग्राम शक्ति से जिसका आपका फाइनेंस हुआ था इकतालीस हजार तीन सौ तेरह रुपये का
मैं क्यों ले जाऊँगी आपने तो गाड़ी के लिए लोन लिया था ये थोड़ी ना मेरी जिम्मेदारी बाइक का एक्सीडेंट आपने करो तो मेरी जिम्मेदारी है ये	मैं क्यों ले जाऊँगी आपने तो गाड़ी के लिए लोन लिया था ये थोड़ी ना मेरी जिम्मेदारी बाइक का एक्सीडेंट आपने करो तो मेरी जिम्मेदारी है ये
दो बार में कर दूंगा यानी दो ईएमआई आप एक साथ पे कर देना फिर जो बाकी का रेस्ट अमाउंट बचेगा ना जो मैंने आपको बाईस पाँच सौ बताया वो चाहे ब्रांच जाके करा देना लेटर आपको दे दूंगी ठीक है फिर आप ऑनलाइन अपने लोन आईडी से करा सकते हो	दो बार मैं कर दूंगा यानी दो ई एम आई आप एक साथ पे कर देना फिर जो बाकी का रेस्ट अमाउंट बचेगा ना जो मैंने आपको बाईस पांच सौ बताया वो चाहे ब्रांच जाके करा देना लेटर आपको दे दूंगी ठीक है फिर आप ऑनलाइन अपने लोन आई डी से करा सकते हो
हाँ हाँ कल जाएंगे बीम कल	हाँ हाँ कल जाएंगे बीम कल
आपकी जो प्रॉब्लम है कि आपका डॉक्यूमेंट किसी ने आपसे लेके मतलब आपसे बिना पूछो उसपे लोन ले रख ऐसे कोई क्यूँ डॉक्यूमेंट्स लेगा और वो जो लेगा भी तो आपके फ्रेंड कल में या फैमिली लेगा सर कोई जान बिना जान पहचान का तो नहीं होगा	आपकी जो प्रॉब्लम है कि आपका डॉक्यूमेंट किसी ने आपसे लेके मतलब आपसे बिना पूछो उसपे लोन ले रख ऐसे कोई क्यूँ डॉक्यूमेंट्स लेगा और वो जो लेगा भी तो आपके फ्रेंड कल में या फैमिली लेगा सर कोई जान बिना जान पहचान का तो नहीं होगा
मैं ये कह रहा हूँ कि मैं आपकी मैंने शकल नहीं देखी ना आप मुझे चिंती में आपको आप कैसे भरोसा कर सकता हूँ ये बताइए	मैं ये कह रहा हूँ कि मैं आपकी मैंने शक्ल नहीं देखी ना आप मुझे चिंती में आपको आप कैसे भरोसा कर सकता हूँ ये बताइए
पुराना रिकॉर्ड छोड़िए वो तो आपने ज्यादा अमाउंट के लिए पुराना रिकॉर्ड बनाया ताकि मुझे बढ़ बढ़ के लोन मिलेगा जैसे आपको अच्छा खासा लोन मिला तीन चार लाख रुपये का वैसे ही आपने बंद कर दे पे बड़े जमा करना है	पुराना रिकॉर्ड छोड़िए वो तो आपने ज्यादा अमाउंट के लिए पुराना रिकॉर्ड बनाया ताकि मुझे बढ़ बढ़ के लोन मिलेगा जैसे आपको अच्छा खासा लोन मिला तीन चार लाख रुपये का वैसे ही आपने बंद कर दे पे बड़े जमा करना है
क्या थी हमारी बात सुनू मैं लोन खाने की आदत अरे लोन आदत लोन खाने की आदत लगा रखे हो क्या	क्या थी हमारी बात सुनि लोन खाने की आदत अरे लोन आदत लोन खाने की आदत लगा रखे हो क्या
तो मतलब आप ब्रांच पे रहते क्या वहाँ पे बात करा अपने की मेरी आर सी नहीं मतलब प्रोवाइड हो रही है जिसकी वजह से मैं पेमेंट भी नहीं कर पाँ आपने ब्रांच पे गए वहाँ पे आपने बोला की मेरे को आर पी नहीं मिले जिसकी वजह से मैं जना की पेमेंट नहीं कर पा रहा हूँ ऐसा कुछ आपने डिस्कशन किया क्या	तो मतलब आप ब्रांच पे रहते क्या वहाँ पे बात करा अपने की मेरी आरती नहीं मतलब प्रोवाइड हो रही है जिसकी वजह से मैं पेमेंट भी नहीं कर पाँ आपने ब्रांच पे गए वहाँ पे आपने बोला की मेरे को आर पी नहीं मिले जिसकी वजह से मैं जना की पेमेंट नहीं कर पा रहा हूँ ऐसा कुछ आपने डिस्कशन किया क्या
ना मेरी सैलरी आ रही है और मैं गाँव से आया हूँ अकेला रहता हूँ ना कमाने खाने आया था गाँव से मैं हूँ पीछे से यूपी का पूर्वांचल का हाँ तो मैम मेरी बात तो सुन लो पहले आप अभी आप ये लगा लो	ना मेरी सैलरी आ रही है और मैं गाँव से आया हूँ अकेला रहता हूँ ना कमाने खाने आया था गाँव से मैं हूँ पीछे से यूपी का पूर्वांचल का हाँ तो मैम मेरी बात तो सुन लो पहले आप अभी आप ये लगा लो
नहीं होगा ना सर पूछ के ही आपको बता रहे हैं सर नहीं हो पाएगा नहीं हो पाएगा बता दिया आपको पूछ के बताया जी होगा डायरेक्ट मैंने मैनेजर से आपको पूछा था	नहीं होगा ना सर पूछ के ही आपको सर पूछ के ही आपको बता रहे नहीं हो पाए नहीं हो पाएगा बता दिया आपको कुछ के बताया जी होगा डायरेक्ट मैंने डायरेक्ट मैंने मैनेजर से आपको पढ़ते
नहीं मेरे से बात हुई थी सर आपको मेरे से बात हुई कई बार कई बार बात हो चुकी है सर नेक्स्ट मंथ है आपको मई में आप याद करो मेरा नाम सरवर आलम है चेक करो आप बात लागे जी	नहीं मेरे से बात हुई थी सर आपको मेरे से बात हुई कई बार कई बार बात हो चुकी है सर नेक्स्ट मंथ है आपको मई में आप याद करो मेरा नाम सरवर आलम है चेक करो आप बात लागे जी
कोर्ट वगैरह भी आपको जाना पड़ सकता है वहाँ पे तो सर बैंक जितना बोलेगी कि मेरा अमाउंट इतना हुआ है पेनाल्टी वगैरह लगा के उतना देना पड़ेगा फिर आप कहाँ से दोगे सर	कोर्ट वगैरह भी आपको जाना पड़ सकता है वहाँ पे तो सर बैंक जितना बोलेगी कि मेरा अमाउंट इतना हुआ है पेनाल्टी वगैरह लगा के उतना देना पड़ेगा फिर आप कहाँ से दोगे सर
मेरी लोन नंबर ये है और मैं मेरा नाम ये है उन्हें डिटेल कहाँ से मिल दी जा तो फिर तुम लोग डिटेल लिख कर रहे हो कहीं पर	मेरी लोन नंबर ये है और मैं मेरा नाम ये है उन्हें डिटेल कहाँ से मिल दी जा तो फिर तुम लोग डिटेल लिख कर रहे हो कहीं पर
तो आपकी भेड़ तो आपको देखी थी लेकिन सब मत	तो आपकी भेड़ तो आपको देखी थी लेकिन सब मत
सर वो सर देखो हाँ जी हाँ जी हाँ जी बिल्कुल आपकी सही बात है मैं उसको मना नहीं कर रही हूँ मेरे कहने का मतलब है आप ऑनलाइन अगर डर रहे हो तो सर पहले आप एक रुपए की पेमेंट करो एक रुपये की रसीदीद देती हूँ मैं	सर वो सर देखो हाँ जी हाँ जी हाँ जी बिल्कुल आपकी सही बात है मैं उसको मना नहीं कर रही हूँ मेरे कहने का मतलब है आप ऑनलाइन अगर डर रहे हो तो सर पहले आप एक रुपए की पेमेंट करो एक रुपये की रसीदीद देती हूँ मैं
कोई आया था कोई आपके विभाग का आया था ले गया	कोई आया था कोई आपके विभाग का आया था ले गया
देखो आप क्या नाम लेकर हम सैज सैज करेंगे हम लोग सुनने के लिए	देखो आप क्या नाम लेकर हम सैज सैज करेंगे हम लोग सुनने के लिए
नहीं होगा हाँ मैंने क्या बोला आप एक बार बोलो पचास बार बोलो या दो बार बोलो सबसे अच्छा ऑफर आपको ही दिया गया है फर्स्ट आप ही हैं	नहीं होगा हाँ मैंने क्या बोला आप एक बार बालो बोलो पचास बार बोलो या दो बार बोलो आपका सबसे अच्छा ऑफर आपको ही दिया गया है फर्स्ट आप ही है
थोड़ा पैसे का थोड़ा सर थोड़ा पैसों का इशू है पैसों का इश्यू है थोड़ा मैं	थोड़ा पैसे का थोड़ा सर थोड़ा पैसों का इशू है पैसों का इश्यू है थोड़ा मैं
जब वो पहले नहीं सो होता है मेरी बात सुनो आप जब आप एग्री हो जाओगे पेमेंट के लिए पैंतालीस हजार का लेटर बेबर होकर आ जाएगा तो जैसे आप पैंतालीस हजार का पेमेंट करोगे तुरंत आप देखोगे दो से पांच मिनट के अंदर तुरंत आपका वो जीरो हो जाएगा वहां पे	जब वो पहले नहीं सो होता है मेरी बात सुनो आप जब आप एग्री हो जाओगे पेमेंट के लिए पैंतालीस हजार का लेटर बेबर होकर आ जाएगा तो जैसे आप पैंतालीस हजार का पेमेंट करोगे तुरंत आप देखोगे दो से पांच मिनट के अंदर तुरंत आपका वो जीरो हो जाएगा वहां पे
बाईस सौ की किस्त आती थी ना तेरह हजार पाँच सौ पचपन पूरा जमा करना है नहीं तो आपको दिक्कत होगा फिर ब्याज लगेंगे और ज्यादा कमरे की तरफ से लीगल नोटिस पहुंचेगा	बाईसों के गीत सा हाँ फुटबॉल हो गए पाता है जी अच्छा तेरह हजार पाँच सौ पचपन पूरा जमा करना है नहीं तो आपको दिक्कत होगा फिर प्याज लगेंगे और ज्यादा कंपनी की तरफ से लीगल नोटिस पहुंचेगा
अरे भाई साहब एक चीज बताओ मेरे को बजाज के एन ओ सी या बंट रही है क्या आप जैसे ही बोल रहे हो मैं जिसके पास चला जाऊँ उसी के पास से मिल जाएगी	अरे भाई साहब एक चीज बताओ मेरे को बजाज के एन ओ सी या बैटरी है क्या आप जैसे ही बोल रहे हो मैं जिसके पास चला जाऊँ उसी के पास से मिल जाएगी
सर वो करवा लो ना बात ही नहीं करते हो आप ऐसी बात करते हो वैसे जैसा लगता है कि आप टाइम पास कर रहे हो	सर वो करवा लो ना आप बात ही नहीं करते हो आप ऐसी बात करते हो वैसे जैसा लगता है कि आप टाइम पास कर रहे हो
सर पाँच हजार के लिए भी आपके लिए दस तारीख तक रुके ये भी तो सोचिए ना सर आप ही की सारी बात एग्री कर रहे हैं तो पाँच हजार के लिए भी दस तारीख तक रुके	सर पाँच हजार के लिए भी आपके लिए दस तारीख तक रुके ये भी तो सोचिए ना सर आप ही की सारी बात एग्री कर रहे हैं तो पाँच हजार के लिए भी दस तारीख तक रुके
शुरू की बात कर रहा हूँ जब पहली किस्त टूटी थी उसके बाद मैंने कोई किस्ती नहीं डाली उसके बाद में एक एजेंट आया बोला मैं सही करा दूंगा जेब वो फलाना जिमका उनसे वो हमसे तीन हज़ार रुपये लग गया	शुरू की बात कर रहा हूँ जब पहली किस्त टूटी थी उसके बाद मैंने कोई किस्ती नहीं डाली उसके बाद में एक एजेंट आया बोला मैं सही करा दूंगा जेब वो फलाना जिमका उनसे वो हमसे तीन हज़ार रुपये लग गया
ये शब्बाजी आपका लोन चल रहा था काफ़ी समय से ड्यू है छोटा सा अमाउंट तीन साल से आप पेमेंट नहीं कर रहे सर ग्यारह ई एम आई आपके ड्यू चल रही है तेरह आपने टाइमली पे कर दिया था	ये शब्बाजी आपका लोन चल रहा था काफ़ी समय से ड्यू है छोटा सा अमाउंट तीन साल से आप पेमेंट नहीं कर रहे सर ग्यारह ई एम आई आपके ड्यू चल रही है तेरह आपने टाइमली पे कर दिया था
क्या बेनिफिट होगा जो समय मांग रहे हो ये बेनिफिटिटि होगा ना कितने कितने तीन महीने से आप पेमेंट जमा नहीं कर रहे हो बल्कि तीन चार पाँच महीने हो गए आप चार पाँच महीने से पेमेंट जमा नहीं कर रहे हैं अभी और जुलाई तक का आप समय मांग रहे हैं किस बेस पे	क्या बेनिफिट होगा जो समय मांग रहे हो ये बेनिफिटिटि होगा ना कितने कितने तीन महीने से आप पेमेंट जमा नहीं कर रहे हो बल्कि तीन चार पाँच महीने हो गए आप चार पाँच महीने से पेमेंट जमा नहीं कर रहे हैं अभी और जुलाई तक का आप समय मांग रहे हैं किस बेस पे
हाँ बस मेरे को ये बोलूँ बाईस पाँच सौ मैंने आपको बताया है बस ये आपको पे करना है बाकायदा आपको लेटर दूंगी चाहे आप ब्रांच जाके पेमेंट करिए चाहे आप लोन आई डी से करिए जैसे आप बोलेंगे वैसे आपको जहाँ पे संतुष्टि आई ना वहाँ जाके आप पेमेंट हाँ बताइए	हाँ मैं भाई बोलूँ बाईस पाँच सौ मैंने आपको बताया है बस ये आपको पे करना है बाकायदा आपको लेटर दूंगी चाहे आप ब्रांच जाके पेमेंट करिए चाहे आप लोन आई डी से करिए जैसे आप बोलेंगे वैसे आपको जहाँ पे संतुष्टि आई ना वहाँ जाके आप पेमेंट हाँ बताइए
और मैं ज़्यादा टाइम भी नहीं लूँगा मैक्सिमम एक डेढ़ महीने के अंदर तीनों किस्तें भर दूँगा मतलब तीस हजार भर दूँगा	और मैं मैं ना ज़्यादा ज़्यादा टाइम भी नहीं ज़्यादा टाइम भी नहीं लूँगा मैं एक महीने के अंदर भी तीनों तीनों फीसें भरता हूँ मतलब तीसरी बार भरता हूँ
अच्छा हिंदी में कोई नहीं मैं उसको सारी मतलब जो प्रॉपर आता है मैं उसको कन्वर्ट करके हिंदी में आपको भेज दूँगी उसका कोई प्रॉब्लम नहीं है सर	अच्छा हिंदी में कोई नहीं मैं उसको सारी मतलब जो प्रॉपर आता है मैं उसको कन्वर्ट करके हिंदी में आपको भेज दूँगी उसका कोई प्रॉब्लम नहीं है सर
जी तो फिर क्या बात हुई सर अभी कर रोज में हाँ आपको बनाई दिया होगा हाँ	जी तो फिर क्या बात हुई सर अभी कर रोज में हाँ आपको बनाई दिया होगा हाँ
नहीं नहीं वो तो ठीक है सर लास्ट मिनट आज ही कराऊंगा सर अभी स्टार्ट मैम नहीं आया कुछ नहीं आया हाँ मैं दोस्त करवा दो मैं बात करके करवा दूँगा	नहीं नहीं वो तो ठीक है सर लास्ट मिनट आज ही कराऊंगा सर अभी स्टार्ट मैम नहीं आया कुछ नहीं आया हाँ मैं दोस्त करवा दो मैं बात करके करवा दूँगा
हाँ तो उसमें उसमें ये उसमें यह है कि मेरा प्राइवेट सेक्टर अगले महीने से चालू होता है देखो मैडम मैं ओरिजिनल बात बता देता हूँ मैं फिर प्राइवेट टीचिंग लाइन में हूँ ठीक है झूठ नहीं बोल रहा है ठीक है	हाँ तो उसमें उसमें ये उसमें यह है कि मेरा प्राइवेट सेक्टर अगले महीने से चालू होता है देखो मैडम मैं ओरिजिनल बात बता देता हूँ मैं फिर प्राइवेट टीचिंग लाइन में हूँ ठीक है झूठ नहीं बोल रहा है ठीक है
